username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
,11/25/16 09:10,0,0,Too many idiots in my circle of family & friends. Who visit posh pubs but r right now crying for poor man inconvenienced by #Demonetizaton,,,#Demonetizaton,8.02E+17,https://twitter.com/vyasshruti/status/802152556390588416,
,11/25/16 09:10,0,0,Sir @narendramodi few pics shared by friends frm their areas just a beginning #Demonetizaton .. we all are following you Sir pic.twitter.com/8YDQKIEt0S,,@narendramodi,#Demonetizaton,8.02E+17,https://twitter.com/sunilkrbhardwaj/status/802152514355363840,
,11/25/16 09:10,0,0,Now he will declare war.. probably on 2 will declare #Demonetizaton null nd void https:// twitter.com/MukulAgarwal66 /status/802147598031171584 äó_,,,#Demonetizaton,8.02E+17,https://twitter.com/abhishekifmr/status/802152484642832384,
,11/25/16 09:08,0,1,ö_ƒö_Áö«ˆ,,,,,,
,11/25/16 09:07,0,1,Will @narendramodi äó»s Next Surgical Strike Target Gold Hoarders ? Wait And Watch! #Demonetizaton #BlackMoney http:// newsworldindia.in/india/will-mod is-next-surgical-strike-target-gold-hoarders-wait-and-watch/236909/ äó_ pic.twitter.com/j9oGFbMf14,,@narendramodi,#Demonetizaton #BlackMoney,8.02E+17,https://twitter.com/NewsWorldIN/status/802151695320891392,
,11/25/16 09:05,0,1,Thank God,,,,,,
,11/25/16 09:04,0,0,The advantage of standing in a ATM queue is,,,,,,
,11/25/16 09:03,0,1,@saileenas These are real impacts of #Demonetizaton . The queue thronging the banks are the eye candy,,,,,,
,11/25/16 09:02,0,1,@narendramod Praising som(City Zens) thrgh persnl twits fr thr epayment,,,,,,
,11/25/16 09:02,1,1,ö_Ÿö_‰ö_Ÿö__ö_ö__ö_Ëö_Âö__ö_ö__ö_Ë ö_´ö_çö_Ëö_¬ö_Ê ö__ö__ö_ìö_Áö__ö__ö_Ë ö_ˆö_Áö_ö_µö_µö_Áö_ ö_Èö_ö_Áö__ö__ö_Âö_Ëö_¿ö_Âö_ö_Âö_ ö_Èö_ö_Áö__ö_ö_Âö_Ëö_Ÿö_ö__ö_ö__ö_Ëö__ö_ö__ö__ö_Áö_Ê: ö_ƒö_Âö_ö_Áö__ö_„ö_ ö_æö__ö_´ö_‰ö_Áö_ https:// goo.gl/Ps3QnE #wintersession #Demonetizaton pic.twitter.com/173DSxTr7z,,,#wintersession #Demonetizaton,8.02E+17,https://twitter.com/suvarnanewstv/status/802150477638955009,
,11/25/16 09:02,0,0,"So basically the intellectual logic says  condemn black money & corruption but hey don't you dare take unpleasant step."" #Demonetizaton""",,,#Demonetizaton,8.02E+17,https://twitter.com/vyasshruti/status/802150360500441088,
,11/25/16 09:02,0,0,äóö¬¬ö¿†ö¬ôö¬Ë ö¬ƒö¬Áö¬_ö¬Ëö¬©ö¿ ö¬Èö¿_ö¬Áö¿ö¬_ö¬_ö¬_ö¬_ö¬Á ö¬ƒö¬µö¬_ö¬Áö¬Âö¬Ëö¬_ö¿šäó: ö¬Âö¬µö¬¬ö¿ö¬Èö¬Áö¿ 28ö¬Êö¬¬ö¿ ö¬_ö¿ˆö¬_ö¬Ë ö¬Âö¬ôö¿šö¬Èö¿Êö¬±ö¿ö¬¬ö¿ ö¬Èö¿†ö¬Áö¬_ö¬ôö¿ö¬ôö¬_ö¿ö¬_ö¿ö¬´ö¿ö¬´ö¿ ö¬µö¬Ëö¬_ö¬Ëö¬´ ö¬Êö¬_ö¬Áö¬µö¿ https:// goo.gl/kzMsAJ #Demonetizaton #VCK,,,#Demonetizaton #VCK,8.02E+17,https://twitter.com/ippodhu/status/802150358956974080,
,11/25/16 09:01,2,0,New Rs 500 notes with faulty printing valid: @RBI : http:// ians.in/index.php?para m=news/C-1-848711 äó_ #Demonetizaton pic.twitter.com/SQWDR0XGeG,,@RBI,#Demonetizaton,8.02E+17,https://twitter.com/ians_india/status/802150188592742400,
,11/25/16 09:01,4,7,Strategy of #CorruptQueen to switch on #MMSRobot to counter #Demonetizaton just withers as the #Nation laughs while he mumbles!,,,#CorruptQueen #MMSRobot #Demonetizaton #Nation,8.02E+17,https://twitter.com/AnantkumarH/status/802150096729059330,
,11/25/16 09:00,0,0,Rs 5K transfer to every Jan Dhan accounts b4 UP elections would be a #Demonetizaton #MasterStroke . Opposition should be calling for 10K.,,,#Demonetizaton #MasterStroke,8.02E+17,https://twitter.com/mocreighton/status/802149934191362048,
,11/25/16 08:59,1,1,On a lighter note,,,,,,
,11/25/16 08:59,3,2,something big is coming up. Will make opposition forget #Demonetizaton protests. Fasten your seatbelts #Pak endgame. https:// twitter.com/timesofindia/s tatus/802046291396030464 äó_,,,#Demonetizaton #Pak,8.02E+17,https://twitter.com/HKarandikar/status/802149711448637440,
,11/25/16 08:59,0,0,Banks still haven't collected enough money to provide loans to Adani's/Ambani's so no more note exchange,,,,,,
,11/25/16 08:58,10,6,#Demonetizaton ö__ö«† ö__ö«ö_Áö«ö_Êö__ ö__ö«š ö_Êö_„ö«ˆ ö_Êö_„ö«ˆ ö__ö«ˆö__ö_Ëö_ ö_¬ö«†ö__ö«óö_ìö«ó ö_´ö«ˆ ö__ö_Á ö_µö__ö_Á ö_Èö_Á ö_µö_Ëö_Èö_´ö«ö_‡ ö__ö«óö__ ö_¬ö__ö_‰ö_„ö_Âö«ˆ ö_Èö_Á ö_¬ö_ìö_åö«‰ö_Á ö__ö«†ö__ö__ ö_ìö__ö_ö_„ö__ #ö_Âö«†ö_ôö_åö_‰ö__ö«ó_ö_Öö«†ö_ôö__ö__ö__ pic.twitter.com/I8Wjk5Su9T,,,#Demonetizaton #ö_Â,8.02E+17,https://twitter.com/Prashaant4u/status/802149530342854656,
,11/25/16 08:58,11,14,ö_ìö__ö«ö__ö_åö__ö_ìö«ó ö_´ö«ó ö_µö_ìö__ ö_Ÿö«ˆ 500 ö_´ö«ˆ ö_´ö«ö__ ö_Âö«†ö_ô ö_¬ö«ˆö_‰ ö_´ö_¬ö_Ëö_¿ö__ö_‰,,,,,,
,11/25/16 08:58,0,0,First time paid room rent using UPI. This is #DemonetizationImpact and @narendramodi effect. I back @PMOIndia for #Demonetizaton pic.twitter.com/90aFTlQTUl,,@narendramodi @PMOIndia,#DemonetizationImpact #Demonetizaton,8.02E+17,https://twitter.com/NomendraSinha/status/802149461614993409,
,11/25/16 08:58,1,0,Wish this was made available from day one of #Demonetizaton https:// twitter.com/mygovindia/sta tus/802146284081532928 äó_ Using money digitally is safer than cash. @narendramodi,,@narendramodi,#Demonetizaton,8.02E+17,https://twitter.com/YashasviRS/status/802149437413785600,
,11/25/16 08:58,0,1,Many traders in Pune are refusing to accept card payments below rs 300. Hurdle for #CashlessEconomy . #Demonetizaton @narendramodi,,@narendramodi,#CashlessEconomy #Demonetizaton,8.02E+17,https://twitter.com/phadkenarendra/status/802149408196345856,
,11/25/16 08:57,18,10,Even the guy BJP sent for #Demonetizaton debate on @bdutt show doesn't know current rules. Imagine the common man! Shudder. https:// twitter.com/buzzindelhi/st atus/802140550748983296 äó_,,@bdutt,#Demonetizaton,8.02E+17,https://twitter.com/gsurya/status/802149246548017152,
,11/25/16 08:57,0,0,#Demonetizaton @narendramodi Never heard of 93% approval for anything in life except Plebiscite in Crimea or elections of Gaddafi. Unreal!!!,,@narendramodi,#Demonetizaton,8.02E+17,https://twitter.com/KeyurJoshi_/status/802149243087515648,
,11/25/16 08:56,2,1,#Demonetizaton ö_´ö«ö_¿ö__ ö__ö«ö_Ê ö__ö_Á ö__ö_Áö_‚ö__ ö_Âö«†ö_ôö«†ö_‰ ö_´ö«ó ö__ö«ó ö__ö_Áö«ö__ö__ ö__ö«š ö_Âö_ ö_Âö«†ö_ô,,,,,,
,11/25/16 08:56,0,1,Gareeb se Loot,,,,,,
,11/25/16 08:55,2,2,sir ,,,,,,
,11/25/16 08:54,1,0,This all related to #Demonetizaton Modi must apologize. But 1st he should stop travelling to other countries. https:// twitter.com/SirJadeja/stat us/802147823017988096 äó_,,,#Demonetizaton,8.02E+17,https://twitter.com/khAAJTAKNews/status/802148368268939264,
,11/25/16 08:53,1,3,Dad asking for a Debit Card and Internet Banking for his account after #Demonetizaton @narendramodi times are changing...,,@narendramodi,#Demonetizaton,8.02E+17,https://twitter.com/SinghviYashpal/status/802148289785171970,
,11/25/16 08:53,0,0,Saheb should take a tution from MMS b4 attending the session #Demonetizaton http:// naradanews.com/2016/11/pm-mod i-sat-silent-in-lok-sabha-because-he-knows-nothing-about-economics/ äó_,,,#Demonetizaton,8.02E+17,https://twitter.com/mirzahyd1/status/802148177721757696,
,11/25/16 08:52,0,0,"India outrage at minister's $7.3m house with bullet-proof bathroom"" - yeah #Demonetizaton is paying for that toilet http://www. bbc.co.uk/news/world-asi a-india-38102398 äó_""",,,#Demonetizaton,8.02E+17,https://twitter.com/DrBengali/status/802148025149730816,
,11/25/16 08:52,0,0,Left Front calls 12-hour Bengal bandh on Nov 28 to protest against #Demonetizaton . Banks,,,,,,
,11/25/16 08:52,0,0,Say No to Blackmoney support #Demonetizaton by @narendramodi . Kickout supportrs of Blackmoney @OfficeOfRG @ArvindKejriwal @MamataOfficial pic.twitter.com/QWwIMPRe7V,,@narendramodi @OfficeOfRG @ArvindKejriwal @MamataOfficial,#Demonetizaton,8.02E+17,https://twitter.com/uhkp/status/802147880504918016,
,11/25/16 08:51,0,0,The opposition was so concerned abt #Demonetizaton slowing down d economy. Now dey want to correct that by calling a #BharatBandh Laughable!,,,#Demonetizaton #BharatBandh,8.02E+17,https://twitter.com/vineetsareen92/status/802147817611411457,
,11/25/16 08:50,11,8,*offered without comment but with a very smug smirk* (h/t: @pzoredatwit ) #Demonetizaton #Manmohansingh #RajyaSabha pic.twitter.com/nlJIkgroZn,,@pzoredatwit,#Demonetizaton #Manmohansingh #RajyaSabha,8.02E+17,https://twitter.com/PalomaSharma/status/802147333043458049,
,11/25/16 08:49,0,1,if the pace is goes same way as #Demonetizaton then why not? @AjitDoval007 @BBCNews,,@AjitDoval007 @BBCNews,#Demonetizaton,8.02E+17,https://twitter.com/JoySubh/status/802147079912976384,
,11/25/16 08:48,0,0,Shame on BJP having just 3.4crores as black money to buy land & 2X shame for buying at time when prices were to reduce after #Demonetizaton,,,#Demonetizaton,8.02E+17,https://twitter.com/Prashant480/status/802147069343346690,
,11/25/16 08:48,0,0,Mam @RubikaLiyaquat Agar koi #Demonetizaton ke khaamiyaan ke baare mein bolta hai to woh deshdrohi kaise ho jaata hai???please batayein,,@RubikaLiyaquat,#Demonetizaton,8.02E+17,https://twitter.com/Iamsahzad/status/802146878515122176,
,11/25/16 08:48,99,73,Anyone who thinks that using #JanDhan accounts,,,,,,
,11/25/16 08:47,0,2,Retired journalists say #TV9 most effected by #Demonetizaton ,,,,,,
,11/25/16 08:47,2,0,Thanks @narendramodi ji for taking a brave step #Demonetizaton . Clean and White money now everywhere #DigitalIndia #DigitalTransformation,,@narendramodi,#Demonetizaton #DigitalIndia #DigitalTransformation,8.02E+17,https://twitter.com/sananya199/status/802146671777849344,
,11/25/16 08:46,1,5,my local stationary shop has now started accepting eWallet,,,,,,
,11/25/16 08:45,0,2,#Demonetizaton Allowing cards to be swiped on mobile devices can be a game changer in digital payments for yjr smallest of vendor. @PMOIndia,,@PMOIndia,#Demonetizaton,8.02E+17,https://twitter.com/KeyurJoshi_/status/802146202988859392,
,11/25/16 08:45,1,7,I'd suggest everyone to use Mobile and Internet Banking. It's vital. Quickens the process. I support #Demonetizaton,,,#Demonetizaton,8.02E+17,https://twitter.com/MaahiMayuri/status/802146189973958657,
,11/25/16 08:44,0,0,Solution to this Parliament ruckus: Send all PT teachers to the house. Bol ke dikhaye koi. #Demonetizaton,,,#Demonetizaton,8.02E+17,https://twitter.com/AnirudhLamba/status/802146009644007424,
,11/25/16 08:44,0,0,Students going for edu abroad might be hard hit,,,,,,
,11/25/16 08:44,2,3,Why should those with clean money shut shop on 28th? #NoBandh #Demonetizaton pic.twitter.com/xMHGL1gTmA,,,#NoBandh #Demonetizaton,8.02E+17,https://twitter.com/IndiaUnfolding/status/802145917193240576,
,11/25/16 08:43,0,0,A new income disclosure scheme to be announced? #Demonetizaton http:// m.economictimes.com/news/economy/p olicy/new-disclosure-scheme-could-see-50-tax-and-4-year-limit-on-cash-use-for-unaccounted-deposits/articleshow/55616167.cms äó_,,,#Demonetizaton,8.02E+17,https://twitter.com/politicalbaaba/status/802145785731133441,
,11/25/16 08:43,3,1,"#Care4PatientsModiJi #Demonetizaton Which party among this list is most dangerous and poisonous to #India AAP Dalit Manifesto""""",,,#Care4PatientsModiJi #Demonetizaton #India,8.02E+17,https://twitter.com/iNeelesh/status/802145752382222336,
,11/25/16 08:42,0,1,Did u know that in the long run we're all dead. #enlightened #puppetspoke #Demonetizaton #Manmohansingh,,,#enlightened #puppetspoke #Demonetizaton #Manmohansingh,8.02E+17,https://twitter.com/pratyushj/status/802145502716272640,
,11/25/16 08:42,0,0,#Demonetizaton @PMOIndia while general public sentiment is quite positive,,,,,,
,11/25/16 08:41,1,0,Collateral damage of #Demonetizaton ,,,,,,
,11/25/16 08:41,0,0,#Demonetizaton I could pay inter city taxi bills in places like Bilaspur & Yavatmal with cheque to relatively unknown drivers. @PMOIndia,,@PMOIndia,#Demonetizaton,8.02E+17,https://twitter.com/KeyurJoshi_/status/802145153909596161,
,11/25/16 08:41,0,0,That's what #Demonetizaton has caused... All thieves and looters are running Helter skelter including anti national INC,,,,,,
,11/25/16 08:40,0,1,#Demonetizaton #Gujarat http:// epaper.navgujaratsamay.com/details/14393- 27101-1.html äó_ https:// twitter.com/purvishahNGS/s tatus/802049814913486848 äó_,,,#Demonetizaton #Gujarat,8.02E+17,https://twitter.com/smriyaz92/status/802145008606269440,
,11/25/16 08:40,0,0,She needs to understand minus of minus becomes plus in mathematics not in real life. #Demonetizaton #NarendraModi https:// twitter.com/ANI_news/statu s/802134645861072897 äó_,,,#Demonetizaton #NarendraModi,8.02E+17,https://twitter.com/ShivamPatel1553/status/802144879828602880,
,11/25/16 08:40,4,9,Uff 140 characters limitation!His complete tweet. #PMModi ji's #Demonetizaton made us ( #aaptards ) suffer from foot in the mouth syndrome! https:// twitter.com/ashutosh83b/st atus/801975380923981824 äó_,,,#PMModi #Demonetizaton #aaptards,8.02E+17,https://twitter.com/Hena19/status/802144864573878277,
,11/25/16 08:39,0,0,Demonetisation: Amit Shah hits out at opposition http:// bit.ly/2gH4BrD #AmitShahInOdisha #AmitShah #Demonetizaton #BJPMahaSamabesh pic.twitter.com/aeP9f1eZsM,,,#AmitShahInOdisha #AmitShah #Demonetizaton #BJPMahaSamabesh,8.02E+17,https://twitter.com/fpjindia/status/802144714514264064,
,11/25/16 08:39,1,1,The fact is any BJP worker is little scared to praise Modi when #Demonetizaton is discussed. They either run out of points in just few Qs,,,#Demonetizaton,8.02E+17,https://twitter.com/imparixit/status/802144675557539840,
,11/25/16 08:38,0,0,Who knows the inside story better then the Bankers themselves.......... really pathetic situation all over #Demonetizaton https:// twitter.com/NDTVProfit/sta tus/801992049696260096 äó_,,,#Demonetizaton,8.02E+17,https://twitter.com/yksingh26/status/802144427967811584,
,11/25/16 08:38,5,3,@vineetjaintimes ur reporter is running around Grey Market Hubs in Mumbai trying to find impact of #DeMonetizaton Even #HitJobs need brains https:// twitter.com/rdivia/status/ 802114210415120384 äó_,,@vineetjaintimes,#DeMonetizaton #HitJobs,8.02E+17,https://twitter.com/kush07/status/802144415032623104,
,11/25/16 08:38,0,1,It seems things are beyond redemption. #DemonetizationImpact #Demonetizaton https:// twitter.com/pbhushan1/stat us/802008525291458560 äó_,,,#DemonetizationImpact #Demonetizaton,8.02E+17,https://twitter.com/DennisJMathews/status/802144352310960128,
,11/25/16 08:38,0,1,#Demonetizaton #CashCleanUp #cashCrisis - Good one ! https:// twitter.com/kaushikcbasu/s tatus/801979227214057473 äó_,,,#Demonetizaton #CashCleanUp #cashCrisis,8.02E+17,https://twitter.com/arnikadixit/status/802144343767162881,
,11/25/16 08:38,0,0,Am I in some sort of social experiment where the 'player' changes the rules to his whims n fancy at any fricking time? #Demonetizaton,,,#Demonetizaton,8.02E+17,https://twitter.com/RonaldThangeo/status/802144306081382400,
,11/25/16 08:38,0,0,"I promise to pay the bearer the sum of one thousand Rupees"" RBI breaks its promise. RBI governor bevafa hai! #Demonetizaton #RBIgovernor pic.twitter.com/PPGhrNnZIy""",,,#Demonetizaton #RBIgovernor,8.02E+17,https://twitter.com/aroranitin15/status/802144305796157445,
,11/25/16 08:37,2,5,I dont trust this guy...Will try to encash on the fav wave of #Demonetizaton ...whl his partner Laloo criticises PM...Playing goodcop badcop https:// twitter.com/ANI_news/statu s/802116598563643392 äó_,,,#Demonetizaton,8.02E+17,https://twitter.com/radharaju18/status/802144302511984640,
,11/25/16 08:35,2,2,#SameOldModiRaGa Who is trying to bad name #Demonetizaton move the most ? #SameOldModiRaGa #Care4PatientsModiJi #CashCleanUp,,,#SameOldModiRaGa #Demonetizaton #SameOldModiRaGa #Care4PatientsModiJi #CashCleanUp,8.02E+17,https://twitter.com/True_mind777/status/802143794250452993,
,11/25/16 08:35,0,0,In case there was any more doubt left on the noble intentions of the black-money-run party behind this #Demonetizaton move... https:// twitter.com/ArvindKejriwal /status/801968648466272256 äó_,,,#Demonetizaton,8.02E+17,https://twitter.com/nikhiljs/status/802143782359613440,
,11/25/16 08:35,9,14,#NoteBandi ö_ìö_Â ö__ö_Â ö__ö__ö__ö«†ö_‰ ö_¬ö«ˆö_‰ ö_ìö_¬ö__ ö_Áö__ö__ö_Ë 64,,,,,,
,11/25/16 08:35,0,0,The ruckus over #Demonetizaton is due to popular sovereignty falsely yielded by political fools than economist vision.I M wid @narendramodi,,@narendramodi,#Demonetizaton,8.02E+17,https://twitter.com/TriratnaSC/status/802143626977366016,
,11/25/16 08:35,0,1,#BlackMoney #Demonetizaton #IndianPoliticians #Corruption #Mafia #Terrorism #Naxals #VoteBank #DeMonitisationDebate #SwachhBharat #Indians https:// twitter.com/SanjivvSsharma /status/802143016089579520 äó_,,,#BlackMoney #Demonetizaton #IndianPoliticians #Corruption #Mafia #Terrorism #Naxals #VoteBank #DeMonitisationDebate #SwachhBharat #Indians,8.02E+17,https://twitter.com/SanjivvSsharma/status/802143611399729152,
,11/25/16 08:35,0,0,ö_Âö«óö__ö«óö__ ö_´ö«ö_¬ö__ö_Á ö_Âö«ˆ #Demonetizaton ö_´ö__ ö_Ÿö_¬ö_Áö«ö_«ö_Â ö_´ö_Ëö_¿ö__ ö__ö«š,,,,,,
,11/25/16 08:34,0,0,Ab Pakistan bhi ö_Âö«†ö_ô ö_åö_‰ö__ö«ó ö_´ö«ˆ ö__ö_Ëö__ö__ö_‚ ö_µö_Ëö_Èö_´ö«ö_‡ ö_´ö«† ö__ö«ˆö_„ö__ ö_Ÿö_¬ö_Áö«ö_«ö_Â ö_îö_Á ö_Áö__ö«ˆö_„ö__ 28 ö_Âö_µö_¬ö«ö_åö_Á ö_´ö«† ö_Èö__ö_´ö_Ëö_Ÿö«ö__ö__ö_Â ö_åö_‰ö__ #BREAKING #Demonetizaton,,,#BREAKING #Demonetizaton,8.02E+17,https://twitter.com/DoctorBirdy/status/802143497155317760,
,11/25/16 08:34,0,1,Just overheard my uncle speaking over the phone. Saala,,,,,,
,11/25/16 08:33,3,0,ö_îö_Á ö_´ö__ö__ö«ˆ ö__ö«šö_‰ #Demonetizaton ö_åö_´ö_µö__ö_Ÿ ö__ö«š. ö_´ö«†ö_š ö_åö__ö__ö_¿ö«ˆö_„ö__ ö_´ö__ö__ö_ ö_Ÿö«ˆ ö_Êö_¿ö«ˆ ö_ˆö__ö_Âö«ˆ ö_Èö«šö_Ÿö«ˆ ö_ìö_Âö__ö_Â ö_ƒö_´ö__ö_Šö_‰ö_ô ö_µö__ö__ö«† ö_´ö«ˆ ö_Èö__ö_Ÿ ö_ìö«† ö_ìö__ö«óö_Áö«† ö_åö«šö__ö«ˆö_‰ö_Ÿ ö_Èö«ˆ ö__ö__ ö_Áö__ö«ˆ ö_«ö«ˆ. pic.twitter.com/IgtLWZvD9q,,,#Demonetizaton,8.02E+17,https://twitter.com/way2saj/status/802143191533113349,
,11/25/16 08:33,0,0,"bank officials will hide behind fiduciary/privacy/persoanl"" clause if RTIs/PGs are filed",,,,,,
,11/25/16 08:33,10,11,Since when did these Gray Market Traders of Mumbai's Crawford Market & Musafirkhana turn into legit operations? Ans:After #DeMonetizaton https:// twitter.com/rdivia/status/ 802113486302171136 äó_,,,#DeMonetizaton,8.02E+17,https://twitter.com/kush07/status/802143061283196929,
,11/25/16 08:32,0,0,cc @IncomeTaxIndia @DasShaktikanta credible person so. credible input. Seek details for raiding now. #Demonetizaton https:// twitter.com/kiranshaw/stat us/802140900428124160 äó_,,@IncomeTaxIndia @DasShaktikanta,#Demonetizaton,8.02E+17,https://twitter.com/blunt_comment/status/802142947302981632,
,11/25/16 08:31,0,0,ö__ö_´ö«ö_Á ö__ö__ö__ ö__ö«š ö_Ÿö_¬ö_¿ ö_´ö__ ö_ö_Ÿö__,,,,,,
,11/25/16 08:29,0,1,Withdrew three 500 notes. All with diff prints. Curbing counterfeiting or did the mistake make it easier? #Demonetizaton #RBIPrintMistake pic.twitter.com/lgc3zHNDGQ,,,#Demonetizaton #RBIPrintMistake,8.02E+17,https://twitter.com/komal110/status/802142178138996737,
,11/25/16 08:29,7,12,Naxals are devastated after #DeMonetizaton ,,,,,,
,11/25/16 08:29,1,0,This is what happens when @RBI @narendramodi are absolutely #OutOfTouch with wats happening to the poor and rural #ShameOnRBI #Demonetizaton https:// twitter.com/kewrious/statu s/802054949890715648 äó_,,@RBI @narendramodi,#OutOfTouch #ShameOnRBI #Demonetizaton,8.02E+17,https://twitter.com/BruvPeace/status/802142049742962688,
,11/25/16 08:28,1,0,#Demonetizaton | New Rs 500 notes with faulty #printing valid: RBI Read more at http://www. thestatesman.com/business/new-r s-500-notes-with-faulty-printing-valid-rbi-1480079434.html äó_ pic.twitter.com/OZtspQSB4u,,,#Demonetizaton #printing,8.02E+17,https://twitter.com/TheStatesmanLtd/status/802141983342874624,
,11/25/16 08:28,5,4,I request Director IB to compile a comprehensive report of how #DeMonetizaton has hampered terror funding: @rajnathsingh at DGP meet,,@rajnathsingh,#DeMonetizaton,8.02E+17,https://twitter.com/IndiaTodayFLASH/status/802141949222260737,
,11/25/16 08:25,1,1,ö_¬ö«†ö__ö«ó ö__ö«ö_È ö__ö«šö_‰ !! ö_¬ö_Âö_¬ö«†ö__ö_Â ö_åö«†ö__ ö_Áö__ö__ ö__ö«š !! ö_Ÿö__ö_¬ö«ö__ #ö_¬ö«ˆö_Áö___ö__ö«ˆö___ö_åö__ö___ö_Áö__ö___ö__ö«š #Demonetizaton,,,#ö_¬ #Demonetizaton,8.02E+17,https://twitter.com/Bhoir_HPK/status/802141277798080512,
,11/25/16 08:25,0,0,#Demonetizaton #SBIatm @mahimwest the security guard has a racket of his own,,,,,,
,11/25/16 08:25,0,0,Brilliant expose' on how our #paidmedia #presstitute lot sell their soul for #fake reports about #Demonetizaton in #India https:// twitter.com/OpIndia_com/st atus/802087624026574848 äó_,,,#paidmedia #presstitute #fake #Demonetizaton #India,8.02E+17,https://twitter.com/VeereshMalik/status/802141039267983360,
,11/25/16 08:24,1,0,"ö_„ö_Áö«óö_åö«† ö_´ö«† ö__ö«‰ö_ô ö_´ö_Á ö_ìö«† ö_«ö«ˆ ö__ö__ö__ö«ˆ"" ö_µö__ö«ó ö_Êö_ì ö_¢ö«‰ö_‰ö_¢ ö_Áö__ö«ˆ ö__ö«š ö_„ö_Áö«óö_åö«† ö_´ö«ˆ ""ö__ö__ö__ö«ˆ"" ! #IAmWithModi #Demonetizaton #BlackMoney @BJP4India ##ShahinOdisha""",,@BJP4India,#IAmWithModi #Demonetizaton #BlackMoney # #ShahinOdisha,8.02E+17,https://twitter.com/manishpraja1/status/802140909877891072,
,11/25/16 08:24,0,1,ö__ö«†ö_Á ö__ö«†ö_Áö«ó ö_Ÿö«ˆ ö_ìö__ö_¿ö«ˆ ö__ö«ˆö_Áö__ ö_‚ö«ˆö_Áö«ó ö_Ÿö«ˆ ö_Â ö_ìö__ö_¿ö«ˆ ö__ö«ö_ôö__ö_ˆö_¿ö«ˆ ö__ö__ö__ö__ ö_Èö__ö«ö_Áö_´ö__ö_Áö_Ëö__ö__ ö_Ÿö«ˆ ö_ìö__ö_¿ö«ˆ ö__ö__ö__ö__ö«ó ö_Ÿö«ˆ ö_Â ö_ìö__ö_¿ö«ˆ @anjanaomkashyap #Demonetizaton,,@anjanaomkashyap,#Demonetizaton,8.02E+17,https://twitter.com/True_mind777/status/802140847621836800,
,11/25/16 08:23,0,2,Times of India poll on #Demonetizaton http:// bit.ly/2fZgpVe pic.twitter.com/4u38ZEcmt3,,,#Demonetizaton,8.02E+17,https://twitter.com/rmnth/status/802140733402529792,
,11/25/16 08:23,0,0,One thing is sure all Indians have learnt the word #Demonetizaton . #ModiEffect #Modi,,,#Demonetizaton #ModiEffect #Modi,8.02E+17,https://twitter.com/10chandana/status/802140716935716864,
,11/25/16 08:23,5,3,Whole nation is with this decision don't worry #Demonetizaton @ZeeNews we r happy .,,@ZeeNews,#Demonetizaton,8.02E+17,https://twitter.com/HARESHUPADHYAY1/status/802140701513256960,
,11/25/16 08:23,0,1,Good. Humorous analogy. #Demonetizaton #DemonetizationImpact https:// twitter.com/saattooran/sta tus/802017645843202049 äó_,,,#Demonetizaton #DemonetizationImpact,8.02E+17,https://twitter.com/vinaybnath/status/802140638145716225,
,11/25/16 08:23,0,0,Nitish Kumar's Party Links BJP's 23 Land Deals In Bihar To Notes Ban - NDTV #Demonetizaton #DeMODItisationScam http:// ln.is/www.ndtv.com/i ndia-n/QzoHO äó_,,,#Demonetizaton #DeMODItisationScam,8.02E+17,https://twitter.com/polticalquest/status/802140626632536064,
,11/25/16 08:23,1,1,Former Chief statistician Pronab Sen makes out a case of monumental blunder w.r.t. #Demonetizaton .He has interesting insights on the subject,,,#Demonetizaton,8.02E+17,https://twitter.com/nesoron/status/802140539910922240,
,11/25/16 08:22,0,1,#Naxals are devastated after #Demonetizaton ,,,,,,
,11/25/16 08:22,70,255,A talk by on äóÖA bold and revolutionary step to curb corruption and black money äó» #Demonetizaton organized at Vizag #IndiaFightsCorruption pic.twitter.com/65BU7t9OSx,,,#Demonetizaton #IndiaFightsCorruption,8.02E+17,https://twitter.com/MVenkaiahNaidu/status/802140455378907136,
,11/25/16 08:22,0,1,why don't you produce a movie on current topic i.e.,,,,,,
,11/25/16 08:21,0,0,https:// twitter.com/ANI_news/statu s/802138835761041408ANI_news äó_ : Naxals are devastated after #Demonetizaton ,,,,,,
,11/25/16 08:20,0,1,Sochne wali baat #Demonetizaton #DemonetizationImpact #BlackMoney #KejriKaJuth #KejriPappuDidiTypes #kejrinautanki #ö_Âö«†ö_ôö_åö_‰ö__ö«ó_ö_Öö«†ö_ôö__ö__ö__ pic.twitter.com/Jq6CbA96Hq,,,#Demonetizaton #DemonetizationImpact #BlackMoney #KejriKaJuth #KejriPappuDidiTypes #kejrinautanki #ö_Â,8.02E+17,https://twitter.com/kapilchopra_kc/status/802139932504375296,
,11/25/16 08:19,0,0,#Demonetizaton Jaust back from walk in Elliot's Beach,,,,,,
,11/25/16 08:19,1,0,Watch LIVE Debate on #Demonetizaton wid @JournoSanjeev ,,,,,,
,11/25/16 08:19,4,0,Only srkians can do this for @iamsrk sir,,,,,,
